Place type,Room type,Location,Latitude,Longitude,Price/night (SGD),Total Price (SGD),Bedrooms,Beds,Bathrooms,Superhost,Host Reviews,Host Rating,Total Reviews,Rating,Cleanliness Rating,Accuracy Rating,Check-in Rating,Communication Rating,Location Rating,Value Rating,Amenities,Link
Entire home,Flat,Khet Ratchathewi,13.7501,100.5317,$62,$390,1,2,1,True,198,4.78,43,4.84,4.9,4.8,5.0,5.0,4.8,4.8,"['Park view', 'Hair dryer', 'Cleaning products', 'Aro shampoo', 'Aro body soap', 'Bidet', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: walk-in wardrobe, wardrobe and chest of drawers', 'Ethernet connection', '32-inch HDTV', 'Theme room', 'High chair', 'Baby safety gates', 'Central air conditioning', 'Heating', 'Exterior security cameras on property', 'First aid kit', 'Fast wifi – 643 Mbps', 'Dedicated workspace', 'Hisenes  refrigerator', 'Dishes and cutlery', 'Mini fridge', 'Coffee', 'Bread maker', 'Private entrance', 'Free on-street parking', 'Paid multistorey car park off premises', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Keypad']",https://www.airbnb.com.sg/rooms/890849488196012933?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541629_P3ji4Gbh6gsrT8nC&previous_page_section_name=1000&federated_search_id=f3a49ad8-8e1d-4c1f-991a-8bbf2e34e3b3
Entire home,Townhouse,Khet Pom Prap Sattru Phai,13.74033,100.51314,$75,$480,1,2,1,False,8,5,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"['Hair dryer', 'Shampoo', 'Bidet', 'Hot water', 'Shower gel', 'TV', 'Air conditioning', 'Wifi', 'Launderette nearby']",https://www.airbnb.com.sg/rooms/994830647027572348?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541629_P3qPdWvz1pAcQcOU&previous_page_section_name=1000&federated_search_id=f3a49ad8-8e1d-4c1f-991a-8bbf2e34e3b3
Entire home,Serviced apartment,Khet Phaya Thai,13.78,100.5445,$94,$578,1,2,1,True,177,4.78,66,4.77,4.7,4.7,4.8,4.7,5.0,4.7,"['Hair dryer', 'Shampoo', 'Hot water', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Private entrance', 'Free parking on premises', 'Pool', 'Gym', 'Self check-in', 'Smart lock']",https://www.airbnb.com.sg/rooms/42092664?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541629_P3oQCDLzXIjXJxK8&previous_page_section_name=1000&federated_search_id=f3a49ad8-8e1d-4c1f-991a-8bbf2e34e3b3
Entire home,Apartment,Khet Sathon,13.72129,100.529,$130,$807,2,3,2,True,109,4.84,58,4.91,5.0,4.9,4.9,4.9,4.9,4.9,"['City skyline view', 'Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe, wardrobe and chest of drawers', '45-inch HDTV', 'Books and reading material', 'AC – split-type ductless system', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Electrolux refrigerator', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Stainless steel cooker', 'Stainless steel oven', 'Kettle', 'Coffee maker: filter coffee maker', 'Wine glasses', 'Dining table', 'Free parking on premises', 'Shared outdoor pool – available all year', 'Lift', 'EV charger', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox', 'Cleaning available during stay']",https://www.airbnb.com.sg/rooms/710755312296158052?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3ESb371Sv2EXRGV&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Room,Room,Khet Phra Nakhon,13.74688,100.49618,$64,$384,0,3,1,True,716,4.83,162,4.83,4.9,4.9,4.9,4.9,4.8,4.8,"['Hair dryer', 'Shampoo', 'Hot water', 'Shower gel', 'Paid washer – In building', 'Paid dryer – In building', 'Essentials', 'Hangers', 'Bed linen', 'Clothes storage', '32-inch TV with standard cable/satellite', 'AC – split-type ductless system', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Freezer', 'Kettle', 'Dining table', 'Private entrance', 'Launderette nearby', 'Paid car park off premises', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Keypad']",https://www.airbnb.com.sg/rooms/33047916?adults=3&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=707546796&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3Y7Cu810TbPYPpW&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Apartment,Khet Watthana,13.74659,100.5522,$54,$343,1,2,1,True,253,4.79,95,4.74,4.7,4.8,4.9,4.9,4.8,4.8,"['City skyline view', 'Hair dryer', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Iron', 'Clothes drying rack', '55-inch HDTV with standard cable/satellite', 'Books and reading material', 'AC – split-type ductless system', 'Portable fans', 'Fast wifi – 277 Mbps', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Mini fridge', 'Freezer', 'Induction cooker', 'Kettle', 'Dining table', 'Coffee', 'Private entrance', 'Shared patio or balcony', 'Lift', 'Single level home', 'Luggage drop-off allowed', 'Long-term stays allowed']",https://www.airbnb.com.sg/rooms/737303174766454307?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P32N3p6hs4yTpJTq&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Home,Khet Bang Rak,13.7296,100.5279,$175,"$1,108",2,3,2,True,99,4.94,37,4.97,4.9,5.0,4.9,5.0,4.8,4.9,"['Courtyard view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe', 'HDTV with Netflix', 'Books and reading material', 'Board games', 'Window AC unit', 'Portable fans', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Fast wifi – 180 Mbps', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Dishwasher', 'Electric cooker', 'Oven', 'Kettle', 'Coffee maker', 'Wine glasses', 'Toaster', 'Dining table', 'Coffee', 'Private entrance', 'Private patio or balcony', 'Single level home', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/33922738?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3vjEx4zYfJVL8v8&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Flat,Watthana,13.7438,100.5554,$84,$528,1,2,1,False,2798,4.69,44,4.8,0,0,0,0,0,0,"['Hair dryer', 'Shampoo', 'Hot water', 'Shower gel', 'Washing machine', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage', 'Ethernet connection', 'TV', 'Exercise equipment', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Cooker', 'Kettle', 'Dining table', 'Private entrance', 'Patio or balcony', 'Garden', 'Free parking on premises', 'Shared pool', 'Lift', 'Gym', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/1019356265112627965?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3Zbi7sD96K230_-&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Flat,Khet Sathon,13.7184,100.5261,$76,$453,2,2,1,True,213,4.91,60,4.92,4.8,4.9,4.9,4.9,4.9,4.8,"['Hair dryer', 'Shampoo', 'Hot water', 'Washing machine', 'Essentials', 'Hangers', 'TV with standard cable/satellite', 'Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Cooker', 'Patio or balcony', 'Self check-in', 'Building staff']",https://www.airbnb.com.sg/rooms/30676626?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3JZ7XJXLt-VplXf&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Flat,Khet Khlong Toei,13.73758262430621,100.55729162556707,$128,$800,2,2,2,False,25,4.8,0,New,0,0,0,0,0,0,"['Washing machine', 'TV', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Kitchen', 'Pool', 'Hot tub']",https://www.airbnb.com.sg/rooms/1211412749291528159?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3uRLqTc6D00E8_V&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Serviced apartment,Bangkok,13.7186,100.5087,$55,$353,2,4,1,False,1842,4.47,148,4.76,4.8,4.8,4.9,4.9,4.7,4.8,"['Hair dryer', 'Cleaning products', 'Boots shampoo', 'Boots conditioner', 'Boots body soap', 'Hot water', 'Paid washer – In building', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe', '40-inch HDTV', 'AC – split-type ductless system', 'Portable fans', 'Exterior security cameras on property', 'Fire extinguisher', 'Fast wifi – 386 Mbps', 'Dedicated workspace', 'Kitchen', 'Sharp refrigerator', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Cooker', 'Kettle', 'Dining table', 'Paid car park off premises', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Keypad']",https://www.airbnb.com.sg/rooms/27036741?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3b4uWcGedxjJG9R&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Flat,Khet Khlong Toei,13.74041,100.55777,$102,$624,2,2,2,False,76,4.68,0,New,0,0,0,0,0,0,"['Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Washing machine', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Safe', 'Clothes storage', 'TV', 'Exercise equipment', 'Cot', 'High chair', 'Window AC unit', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Dishwasher', 'Cooker', 'Kettle', 'Wine glasses', 'Toaster', 'Blender', 'Rice cooker', 'Waste compactor', 'Dining table', 'Private entrance', 'Launderette nearby', 'Patio or balcony', 'Free parking on premises', 'Pool', 'Sauna', 'Lift', 'Gym', 'Long-term stays allowed', 'Cleaning available during stay', 'Host greets you']",https://www.airbnb.com.sg/rooms/1204772427434753254?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3vSZdRppibJaEZD&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Flat,Khet Khlong Toei,13.73765,100.55724,$181,"$1,126",2,2,2,False,5562,4.78,79,4.86,4.8,4.8,4.8,4.9,4.9,4.8,"['City skyline view', 'Garden view', 'Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage', '50-inch HDTV with Netflix, standard cable/satellite', 'Cot – available upon request', 'Standalone high chair – available upon request', 'Children’s tableware', 'Fireplace guards', 'Window guards', 'Baby safety gates', 'Central air conditioning', 'Heating', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Other stainless steel electric cooker', 'Oven', 'Kettle', 'Coffee maker: filter coffee maker', 'Wine glasses', 'Toaster', 'Rice cooker', 'Dining table', 'Coffee', 'Launderette nearby', 'Private patio or balcony', 'Shared back garden – Fully fenced', 'BBQ grill', 'Sun loungers', 'Free residential garage on premises – 1 space', 'Shared outdoor pool – available all year, open specific hours, infinity, rooftop', 'Shared hot tub', 'Lift', 'Shared gym in building', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/838268771085087627?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3OUkJ5zSnZW3pTW&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Apartment,Khet Watthana,13.73821,100.55784,$114,$714,1,2,1,False,5562,4.78,133,4.85,4.8,4.9,4.9,5.0,4.7,4.7,"['City skyline view', 'Garden view', 'Park view', 'Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe and wardrobe', '40-inch HDTV with Netflix, standard cable/satellite', 'Cot', 'Fireplace guards', 'Window guards', 'Baby safety gates', 'Table corner guards', 'Central air conditioning', 'Central heating', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Fast wifi – 304 Mbps', 'Dedicated workspace', 'Pocket wifi', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Other stainless steel electric cooker', 'Kettle', 'Wine glasses', 'Toaster', 'Dining table', 'Coffee', 'Launderette nearby', 'Private patio or balcony', 'Shared back garden – Fully fenced', 'BBQ grill', 'Free parking on premises', 'Shared pool – available all year, heated, lap pool, rooftop', 'Shared hot tub – available all year', 'Lift', 'Shared gym in building', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/566184885757913031?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3OSEnkhUPd3c5-d&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Apartment,Bangkok,13.7203,100.5285,$185,"$1,108",2,2,2,True,842,4.82,155,4.83,4.8,4.9,4.8,4.8,4.7,4.8,"['City skyline view', 'Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Safe', 'Clothes storage: wardrobe', '42-inch HDTV with cable/satellite TV, standard cable/satellite', 'Paid cot – available upon request', 'Central air conditioning', 'Heating', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Electric cooker', 'Oven', 'Kettle', 'Coffee maker: Nespresso', 'Wine glasses', 'Toaster', 'Dining table', 'Coffee', 'Launderette nearby', 'Free multistorey car park on premises', 'Shared outdoor pool – available all year, open specific hours', 'Lift', 'Paid multistorey car park on premises', 'Single level home', 'Luggage drop-off allowed', 'Long-term stays allowed']",https://www.airbnb.com.sg/rooms/1302302?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3CJtl2RFxdMAvaM&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Room,Room,Khet Phra Nakhon,13.7484,100.4982,$58,$347,0,2,1,True,716,4.83,32,4.94,4.9,4.9,4.9,5.0,4.8,4.9,"['Canal view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Hot water', 'Shower gel', 'Free washer – In building', 'Free dryer – In building', 'Essentials', 'Hangers', 'Bed linen', 'Clothes storage: wardrobe', 'TV', 'AC – split-type ductless system', 'Ceiling fan', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Mini fridge', 'Freezer', 'Induction cooker', 'Kettle', 'Rice cooker', 'Dining table', 'Private entrance', 'Paid multistorey car park off premises', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Keypad']",https://www.airbnb.com.sg/rooms/1012698558179491954?adults=3&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1769349286&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3Apo43Rz54xH6hU&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Hotel room,Khet Bang Rak,,,$185,"$1,112",,,,,,,84,4.71,,,,,,,,https://www.airbnb.com.sg/rooms/28263438?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3VKOiFME1riouXY&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Flat,Khet Khlong San,13.720198923330258,100.49909089567007,$52,$342,1,2,2,True,247,4.98,7,5.0,5.0,5.0,5.0,5.0,4.9,5.0,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Paid washer – In building', 'Paid dryer – In building', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe', 'TV', 'Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Freezer', 'Kettle', 'Dining table', 'Coffee', 'Launderette nearby', 'Private patio or balcony', 'Free residential garage on premises', 'Lift', 'Private gym in building', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Building staff']",https://www.airbnb.com.sg/rooms/1125144981544746316?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P3B2Zyhtjm3VBWsj&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Flat,Khet Khlong Toei,13.73744,100.55409,$63,$403,1,2,1,False,632,4.75,68,4.72,4.7,4.9,5.0,4.9,4.6,4.7,"['Hair dryer', 'Shampoo', 'Hot water', 'Washing machine', 'Dryer', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Mini fridge', 'Freezer', 'Cooker', 'Kettle', 'Wine glasses', 'Toaster', 'Dining table', 'Free parking on premises', 'Shared pool', 'Lift', 'Gym', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/39347263?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541632_P37PBA6JpVUiHpVL&previous_page_section_name=1000&federated_search_id=68373773-2f43-4ca1-ad66-b7247c190414
Entire home,Apartment,Khet Ratchathewi,13.751368393982052,100.55651139151288,$98,$615,2,3,1,False,307,4.51,5,5.0,5.0,5.0,5.0,5.0,5.0,4.6,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Bidet', 'Hot water', 'Shower gel', 'Washing machine', 'Dryer', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Clothes storage', 'Ethernet connection', 'TV with standard cable/satellite', 'Sound system', 'Exercise equipment', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Private entrance', 'Patio or balcony', 'Garden', 'Outdoor dining area', 'Free on-street parking', 'Pool', 'Lift', 'Paid parking off premises', 'Single level home', 'Long-term stays allowed', 'Host greets you']",https://www.airbnb.com.sg/rooms/1150500689581791308?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541635_P3jh2OOhTwvV1LZo&previous_page_section_name=1000&federated_search_id=203f8c52-1a54-4c95-8075-96571e929a2b
